customer_id,age,annual_income,balance,spending_score,tenure_years,num_products,true_segment
C104239,19,7369.27,1429.61,51.1,2.2,1,Occasionnel
C104240,35,2565.53,493.97,8.7,2.1,1,Occasionnel
C104241,22,3020.51,2112.2,59.0,2.4,2,Occasionnel
C104242,35,7055.46,24247.95,49.6,2.9,2,Fidele
C104243,38,5017.13,2635.01,19.9,1.0,2,Occasionnel
C104244,35,5482.06,3418.19,33.0,3.6,2,Occasionnel
C104245,39,9592.52,17376.52,79.2,7.2,1,Fidele
C104246,28,1055.47,-327.14,7.1,0.8,1,Risque
C104247,51,27407.54,109831.33,69.2,12.2,3,Premium
C104248,42,3830.55,18729.79,58.6,9.2,2,Fidele
C104249,44,4622.2,-364.78,49.2,1.6,1,Occasionnel
C104250,67,8471.93,29101.3,41.4,9.4,4,Fidele
C104251,37,14509.3,105817.83,79.4,12.6,5,Premium
C104252,40,6602.2,30767.29,56.4,11.6,3,Fidele
C104253,34,6713.45,3957.46,53.8,1.6,1,Occasionnel
C104254,27,4476.18,1211.52,37.0,3.3,1,Occasionnel
C104255,53,14523.5,83939.59,83.5,12.9,2,Premium
C104256,43,17974.43,74754.35,82.7,11.2,5,Premium
C104257,53,8849.77,15257.1,67.3,10.3,2,Fidele
C104258,18,4986.48,776.82,8.7,2.2,1,Risque
C104259,33,5361.44,14049.93,24.4,7.8,4,Fidele
C104260,22,4562.18,577.91,31.4,0.4,1,Risque
C104261,28,1513.76,2834.02,17.8,2.0,4,Risque
C104262,37,7048.79,12766.93,57.1,10.0,1,Fidele
C104263,26,1035.84,1705.17,19.6,2.2,1,Occasionnel
C104264,28,4145.49,5347.42,18.3,1.8,2,Occasionnel
C104265,26,3143.52,-1366.39,21.4,2.4,1,Occasionnel
C104266,40,6794.99,26637.6,50.5,7.4,4,Fidele
C104267,41,6075.72,3645.0,58.3,2.6,1,Occasionnel
C104268,40,5446.94,3637.46,24.3,1.9,1,Occasionnel
C104269,18,1615.46,1362.43,34.9,2.9,1,Occasionnel
C104270,26,500.0,-1276.57,17.0,2.1,3,Risque
C104271,31,4995.13,12564.2,35.3,8.4,2,Fidele
C104272,30,6025.48,2105.99,14.3,0.7,2,Occasionnel
C104273,29,2702.82,-81.0,33.7,0.0,2,Risque
C104274,38,4439.17,26540.83,56.0,10.4,4,Fidele
C104275,31,21581.33,90132.12,78.1,10.8,4,Premium
C104276,51,5839.18,24365.52,53.4,7.9,4,Fidele
C104277,18,2323.04,-177.14,9.4,0.9,1,Risque
C104278,30,7259.86,15639.27,54.7,9.1,1,Fidele
C104279,30,5409.05,5442.09,12.7,2.3,2,Occasionnel
C104280,50,18899.87,76391.0,78.2,10.4,4,Premium
C104281,40,5486.18,32510.87,50.8,10.9,3,Fidele
C104282,24,3513.31,6925.85,30.4,2.8,1,Occasionnel
C104283,47,6377.57,113606.14,77.7,7.7,3,Premium
C104284,18,3253.77,-247.72,7.4,0.0,2,Risque
C104285,49,6339.85,8301.93,42.7,10.1,2,Fidele
C104286,35,3525.53,-2397.28,36.3,0.0,1,Risque
C104287,30,3228.41,33276.26,37.5,11.7,1,Fidele
C104288,20,1095.97,-2275.21,22.3,1.8,2,Risque
C104289,34,3882.34,5129.45,25.1,2.6,1,Occasionnel
C104290,43,17253.6,81569.4,68.8,11.3,5,Premium
C104291,45,25287.72,71887.15,100.0,18.1,4,Premium
C104292,38,17489.76,70807.7,77.8,14.8,3,Premium
C104293,42,6088.27,6771.74,26.2,0.0,1,Occasionnel
C104294,37,1042.73,1617.34,7.8,1.9,1,Occasionnel
C104295,53,6258.7,22551.09,46.7,15.0,3,Fidele
C104296,41,9047.17,3412.27,65.3,10.1,1,Fidele
C104297,41,4668.1,-160.17,28.9,0.8,2,Occasionnel
C104298,24,5640.11,2894.76,53.2,3.3,1,Occasionnel
C104299,30,3866.93,4609.72,17.2,1.6,1,Occasionnel
C104300,38,8410.36,32735.04,57.8,6.6,3,Fidele
C104301,24,4971.86,-709.5,43.5,3.2,3,Occasionnel
C104302,22,4036.26,-490.3,26.8,1.5,2,Risque
C104303,18,6826.16,27777.7,54.2,9.5,1,Fidele
C104304,51,10381.59,55739.29,86.0,11.2,4,Premium
C104305,45,16127.32,91131.18,76.7,13.4,2,Premium
C104306,32,4154.73,1147.09,0.0,0.8,1,Occasionnel
C104307,36,7487.31,16574.31,42.5,9.4,2,Fidele
C104308,29,2076.21,-2863.84,16.9,1.3,1,Risque
C104309,33,2823.94,1369.21,18.0,2.4,1,Occasionnel
C104310,38,2786.45,3713.13,1.3,2.0,1,Occasionnel
C104311,41,5067.89,3455.24,48.5,4.8,1,Occasionnel
C104312,44,5343.48,12282.24,50.5,9.8,3,Fidele
C104313,36,3046.44,1449.68,43.2,3.2,1,Occasionnel
C104314,47,9877.25,63599.78,76.5,6.5,2,Premium
C104315,23,1713.13,3359.62,14.5,3.1,3,Occasionnel
C104316,20,3229.49,-1001.31,18.9,0.0,2,Risque
C104317,19,4183.6,710.39,34.3,4.0,1,Occasionnel
C104318,38,2186.24,-1471.31,13.0,1.2,1,Risque
C104319,61,10248.88,7447.47,63.8,12.5,2,Fidele
C104320,34,3230.38,2147.15,48.0,2.3,1,Occasionnel
C104321,42,2201.34,470.42,50.4,1.9,1,Occasionnel
C104322,30,4107.62,2699.52,23.9,1.8,2,Occasionnel
C104323,49,19931.21,101962.97,75.4,9.0,3,Premium
C104324,47,11135.53,39323.57,61.1,2.9,2,Fidele
C104325,18,5150.92,1399.02,0.0,2.3,3,Occasionnel
C104326,33,11176.47,54141.3,64.5,13.8,4,Premium
C104327,47,4030.23,4380.75,16.5,0.0,1,Occasionnel
C104328,34,2400.64,2947.63,41.5,2.0,1,Occasionnel
C104329,18,3606.99,-946.97,23.2,0.0,1,Risque
C104330,36,15296.97,82544.83,78.4,15.9,4,Premium
C104331,28,500.0,1198.49,28.3,1.1,1,Risque
C104332,23,11568.88,103004.48,75.9,6.9,5,Premium
C104333,54,7329.65,12612.95,49.3,12.5,3,Fidele
C104334,31,4722.71,2546.51,61.5,2.2,1,Occasionnel
C104335,51,12814.21,36955.06,91.7,8.1,3,Premium
C104336,33,20944.6,120365.31,68.0,18.7,5,Premium
C104337,46,15413.83,71494.3,74.2,10.4,4,Premium
C104338,21,5552.73,6536.25,29.2,1.8,3,Occasionnel
C104339,30,7319.55,3766.58,20.9,0.5,1,Occasionnel
C104340,49,12763.19,82821.91,71.0,17.3,3,Premium
C104341,51,10419.09,91428.98,94.4,10.8,4,Premium
C104342,35,6162.77,2263.69,66.0,1.9,1,Occasionnel
C104343,25,12181.37,9891.29,23.7,13.6,1,Fidele
C104344,34,2491.96,1832.53,36.1,0.5,1,Occasionnel
C104345,21,3386.0,-2117.5,22.0,0.3,1,Risque
C104346,25,5287.12,637.65,11.6,3.8,1,Occasionnel
C104347,29,1501.7,804.7,30.6,2.1,1,Risque
C104348,30,4384.79,2868.23,28.2,1.7,2,Occasionnel
C104349,25,2271.85,3615.23,45.0,0.0,2,Occasionnel
C104350,38,5639.64,22143.35,46.9,9.7,1,Fidele
C104351,33,7513.19,94522.58,71.3,11.0,4,Premium
C104352,43,4425.69,-828.75,28.9,1.8,1,Occasionnel
C104353,44,9994.88,85477.68,85.6,8.8,3,Premium
C104354,24,2588.16,-1356.93,26.6,0.6,1,Risque
C104355,37,6878.02,272.03,41.9,2.9,1,Occasionnel
C104356,28,3993.64,-1170.13,9.5,1.2,2,Risque
C104357,55,4497.84,6896.85,49.2,9.8,2,Fidele
C104358,29,5580.75,12147.61,44.1,7.3,3,Fidele
C104359,26,5793.8,1967.79,5.9,2.2,1,Occasionnel
C104360,52,6561.02,27959.75,50.0,8.0,2,Fidele
C104361,21,2479.83,803.64,8.5,1.1,2,Occasionnel
C104362,32,4020.58,3086.51,19.0,1.3,1,Occasionnel
C104363,39,1536.22,198.32,18.6,1.2,2,Risque
C104364,26,4737.51,3364.3,25.8,1.7,1,Occasionnel
C104365,62,15447.84,99947.69,89.7,13.8,4,Premium
C104366,49,11624.13,23713.68,64.8,10.1,3,Fidele
C104367,27,1405.14,2755.39,35.0,1.6,1,Occasionnel
C104368,62,18920.94,90381.41,78.5,15.4,4,Premium
C104369,43,6437.68,16909.04,54.6,9.9,2,Fidele
C104370,36,5280.69,20146.45,66.9,10.2,1,Fidele
C104371,55,12758.59,115217.62,66.2,5.9,4,Premium
C104372,21,1456.84,4100.35,39.6,0.7,1,Occasionnel
C104373,28,5203.08,16460.24,36.9,9.9,3,Fidele
C104374,22,4231.94,1830.18,67.0,1.9,1,Occasionnel
C104375,61,9280.04,19504.02,51.3,10.7,1,Fidele
C104376,31,4251.51,2908.19,18.9,0.7,1,Occasionnel
C104377,48,8994.6,13905.51,31.7,10.4,2,Fidele
C104378,22,1347.98,-911.22,15.5,0.9,1,Risque
C104379,48,21282.17,90446.55,66.4,8.6,4,Premium
C104380,28,1241.77,993.37,25.3,2.9,1,Occasionnel
C104381,44,6029.04,15358.09,49.9,4.9,2,Fidele
C104382,35,3248.43,15114.57,42.5,10.5,3,Fidele
C104383,40,4742.81,14193.11,70.4,13.6,1,Fidele
C104384,50,4581.96,3569.24,19.3,3.1,1,Occasionnel
C104385,22,2053.63,-1838.7,27.5,1.1,1,Risque
C104386,42,10442.49,28351.29,59.9,7.9,3,Fidele
C104387,45,8377.62,26160.94,67.2,12.5,3,Fidele
C104388,35,5630.44,3151.82,46.2,1.0,1,Occasionnel
C104389,21,3672.55,602.93,47.0,1.3,1,Occasionnel
C104390,49,7130.92,12541.09,49.8,5.2,3,Fidele
C104391,18,4089.72,2689.88,23.3,1.6,1,Occasionnel
C104392,33,4857.12,2924.36,61.0,2.0,3,Occasionnel
C104393,27,4658.54,3562.02,19.4,2.3,1,Occasionnel
C104394,31,10737.67,10444.85,42.8,7.9,2,Fidele
C104395,22,10916.65,18741.79,42.4,6.1,2,Fidele
C104396,41,6928.12,37242.3,58.2,12.1,5,Fidele
C104397,41,1497.07,3636.24,45.4,2.5,2,Occasionnel
C104398,19,6964.86,11778.36,76.7,12.9,1,Fidele
C104399,32,2642.32,1557.63,51.8,2.4,1,Occasionnel
C104400,18,3406.22,4527.29,9.6,3.6,2,Occasionnel
C104401,22,2708.76,4046.11,38.7,2.1,3,Occasionnel
C104402,35,12130.0,119292.71,88.6,13.7,3,Premium
C104403,36,5835.91,18710.2,59.9,7.7,3,Fidele
C104404,34,6430.79,20709.76,50.5,11.5,2,Fidele
C104405,25,6200.45,1550.84,0.0,0.7,1,Occasionnel
C104406,25,1977.92,-1055.42,24.6,1.3,1,Risque
C104407,46,4027.35,19130.86,52.7,13.0,2,Fidele
C104408,41,1239.8,-3164.95,21.3,0.1,2,Risque
C104409,64,4019.23,16334.32,54.6,7.9,2,Fidele
C104410,18,3554.68,29240.64,79.3,8.4,1,Fidele
C104411,52,14047.95,98021.58,67.4,9.5,4,Premium
C104412,34,4951.71,714.61,42.4,0.4,1,Occasionnel
C104413,67,9168.67,23635.67,69.8,10.2,2,Fidele
C104414,37,3877.2,26766.44,58.1,5.5,2,Fidele
C104415,22,2335.41,1703.7,13.5,3.6,1,Occasionnel
C104416,31,3678.5,56.7,38.5,2.5,1,Occasionnel
C104417,43,10681.69,43885.0,83.9,8.0,3,Premium
C104418,51,18963.05,132222.05,81.1,14.0,3,Premium
C104419,19,5695.59,3416.01,41.3,2.2,1,Occasionnel
C104420,44,10899.92,24715.04,56.3,8.3,5,Fidele
C104421,23,5539.24,27151.59,58.6,14.4,3,Fidele
C104422,30,3030.64,5367.12,46.8,2.4,1,Occasionnel
C104423,52,10474.7,32675.25,60.9,6.5,3,Fidele
C104424,33,5277.38,5843.09,43.4,2.2,1,Occasionnel
C104425,40,6269.89,30648.35,50.0,10.6,3,Fidele
C104426,39,3867.63,38598.43,44.9,9.6,4,Fidele
C104427,39,23390.04,68513.12,83.8,14.4,4,Premium
C104428,18,9567.56,29738.73,67.4,7.5,1,Fidele
C104429,43,7952.73,109910.88,84.7,8.2,5,Premium
C104430,41,9803.73,14644.43,55.3,8.7,2,Fidele
C104431,27,2627.53,71.78,30.1,1.4,1,Risque
C104432,42,6074.77,821.32,30.8,2.4,3,Occasionnel
C104433,50,5187.9,26778.5,66.4,13.3,1,Fidele
C104434,32,5824.21,4573.61,24.3,1.6,1,Occasionnel
C104435,23,4270.61,3169.0,28.9,3.1,1,Occasionnel
C104436,42,5876.54,-1791.88,13.3,1.5,2,Occasionnel
C104437,37,6336.7,25683.48,74.8,9.7,3,Fidele
C104438,54,5188.41,35362.36,61.2,10.1,3,Fidele
C104439,54,6758.95,12262.73,59.3,12.8,1,Fidele
C104440,47,13615.35,80535.87,70.7,10.8,4,Premium
C104441,32,7215.66,24463.61,93.4,7.1,3,Fidele
C104442,39,2689.8,-5152.78,1.3,1.9,1,Risque
C104443,26,3055.59,832.03,14.0,1.4,1,Risque
C104444,47,20059.12,101221.81,70.2,5.2,3,Premium
C104445,59,6297.23,14551.44,57.5,4.9,1,Fidele
C104446,41,3362.22,24100.36,41.9,13.3,2,Fidele
C104447,41,5838.24,18282.03,51.6,8.4,2,Fidele
C104448,29,3216.64,2335.21,26.8,1.1,2,Occasionnel
C104449,50,9212.22,66230.42,87.1,6.4,3,Premium
C104450,36,7728.82,2112.63,25.6,0.3,2,Occasionnel
C104451,39,1516.52,422.89,14.8,0.6,1,Risque
C104452,25,4361.27,5421.64,18.2,1.8,3,Occasionnel
C104453,31,5720.19,1258.09,3.9,3.3,1,Occasionnel
C104454,24,3456.99,4126.13,10.8,1.5,1,Occasionnel
C104455,41,8407.04,23835.75,73.6,10.7,4,Fidele
C104456,39,17266.74,92514.89,73.7,10.5,5,Premium
C104457,33,4749.12,2785.82,0.0,0.6,1,Occasionnel
C104458,32,19885.89,74936.19,52.5,10.1,2,Premium
C104459,36,4815.2,108.38,25.4,2.3,1,Occasionnel
C104460,41,6582.2,8717.29,39.5,5.7,1,Fidele
C104461,18,6345.12,26345.81,46.0,9.2,2,Fidele
C104462,38,5138.45,21648.48,68.3,4.7,3,Fidele
C104463,32,1367.2,1902.15,22.5,1.2,1,Risque
C104464,24,5779.9,21217.54,51.7,8.2,3,Fidele
C104465,60,9817.9,35601.83,53.7,6.1,3,Fidele
C104466,59,4720.45,16940.13,67.9,5.4,3,Fidele
C104467,26,2606.75,1895.63,35.4,1.3,1,Occasionnel
C104468,33,2357.68,2773.12,25.5,0.6,1,Risque
C104469,50,8441.65,22738.12,46.4,7.1,1,Fidele
C104470,18,2205.95,903.66,20.0,0.9,1,Risque
C104471,37,7094.11,20802.17,37.4,1.1,4,Fidele
C104472,26,2562.33,6063.26,0.0,3.5,1,Occasionnel
C104473,61,15312.92,111580.06,86.5,6.1,5,Premium
C104474,28,7489.62,21584.31,38.3,4.5,2,Fidele
C104475,33,3693.25,2653.26,33.6,3.1,1,Occasionnel
C104476,23,5658.0,4811.73,28.2,0.7,1,Occasionnel
C104477,32,5535.29,37774.43,62.0,10.3,2,Fidele
C104478,18,1252.86,4702.11,12.3,1.8,2,Occasionnel
C104479,18,2228.99,-1441.11,6.9,0.0,1,Risque
C104480,63,6296.45,20510.46,58.1,9.0,3,Fidele
C104481,33,3455.73,2103.47,23.5,1.2,1,Occasionnel
C104482,29,5964.81,433.16,45.8,0.8,2,Occasionnel
C104483,32,6988.56,15461.76,46.7,4.8,1,Fidele
C104484,38,1651.32,2758.93,24.1,2.4,1,Risque
C104485,18,5958.67,34967.22,41.1,9.6,2,Fidele
C104486,29,2151.81,696.36,15.4,1.9,2,Occasionnel
C104487,70,17201.05,88773.36,69.6,7.1,2,Premium
C104488,52,7662.86,17538.49,51.8,5.4,1,Fidele
C104489,34,5880.85,5903.33,31.2,2.8,2,Occasionnel
C104490,35,2308.31,3303.47,35.2,1.9,3,Occasionnel
C104491,38,2896.05,-2290.9,21.3,2.9,2,Risque
C104492,50,1369.02,-3354.06,5.3,0.3,1,Risque
C104493,49,22043.61,98718.85,84.7,5.7,3,Premium
C104494,58,7914.88,7158.57,68.4,10.2,5,Fidele
C104495,60,11345.41,14073.25,45.0,7.7,4,Fidele
C104496,52,7556.38,10027.3,47.0,7.0,2,Fidele
C104497,54,3175.51,5600.28,40.7,7.7,3,Fidele
C104498,18,2353.39,2278.7,17.0,1.8,1,Risque
C104499,29,2625.19,-467.64,17.7,1.5,4,Occasionnel
C104500,32,22793.71,36718.46,93.9,11.8,3,Premium
C104501,41,9326.04,17095.88,50.6,15.7,2,Fidele
C104502,21,3779.17,4667.92,45.1,0.0,2,Occasionnel
C104503,18,6592.26,19438.27,59.1,5.7,2,Fidele
C104504,37,14752.13,78288.55,80.2,2.1,6,Premium
C104505,40,11023.85,29444.22,80.4,8.7,2,Fidele
C104506,47,9941.85,25035.21,57.6,10.3,2,Fidele
C104507,38,5989.47,24670.67,54.4,5.1,1,Fidele
C104508,25,6810.19,-573.7,36.1,1.3,1,Occasionnel
C104509,38,8443.81,12854.32,65.4,3.2,2,Fidele
C104510,35,3039.99,1347.75,26.2,2.6,1,Occasionnel
C104511,31,1400.56,3162.59,65.4,0.7,3,Occasionnel
C104512,32,2132.36,402.34,23.7,2.5,1,Risque
C104513,50,12870.49,88211.03,90.0,6.0,6,Premium
C104514,58,11320.08,84472.3,81.5,2.5,5,Premium
C104515,28,5812.09,27079.47,63.4,6.2,2,Fidele
C104516,28,7005.38,31129.86,48.1,10.3,2,Fidele
C104517,62,8351.97,23156.57,82.6,7.0,2,Fidele
C104518,26,1897.1,8040.84,45.2,3.3,1,Occasionnel
C104519,62,9226.0,23380.14,54.7,7.3,2,Fidele
C104520,33,18907.86,99223.14,95.9,11.7,4,Premium
C104521,40,8790.41,9882.46,57.8,10.7,3,Fidele
C104522,24,5397.92,4632.0,4.7,1.4,2,Occasionnel
C104523,19,2459.85,-3313.73,36.5,0.0,1,Risque
C104524,35,1967.89,2035.22,24.2,2.2,1,Occasionnel
C104525,28,5781.95,3056.63,67.0,1.6,1,Occasionnel
C104526,36,4104.69,4839.42,15.3,0.8,1,Occasionnel
C104527,37,3951.59,5843.73,31.0,2.4,1,Occasionnel
C104528,43,7149.98,28435.49,61.6,5.6,3,Fidele
C104529,27,4445.96,2504.72,48.5,1.4,1,Occasionnel
C104530,38,2798.62,2562.77,39.8,1.2,2,Occasionnel
C104531,28,11966.85,34246.64,59.2,7.7,3,Fidele
C104532,31,4206.81,1339.9,41.9,0.0,1,Occasionnel
C104533,48,6269.96,22583.62,73.3,3.5,2,Fidele
C104534,32,2210.39,4330.32,41.1,3.3,3,Occasionnel
C104535,44,9512.9,72681.92,69.4,2.8,2,Premium
C104536,18,6023.34,5051.94,30.4,2.0,1,Occasionnel
C104537,21,3922.32,-2533.04,9.1,0.0,1,Risque
C104538,47,13989.7,80975.74,79.9,10.1,4,Premium
C104539,61,3785.6,15245.14,47.9,9.0,2,Fidele
C104540,54,15410.76,103624.54,86.7,16.6,3,Premium
C104541,42,12987.99,34426.22,78.1,16.7,3,Premium
C104542,23,922.6,326.93,27.9,2.5,1,Risque
C104543,22,4170.6,18704.04,64.4,8.7,3,Fidele
C104544,46,9948.02,16636.63,57.0,10.4,1,Fidele
C104545,46,6846.69,17116.4,66.8,4.6,4,Fidele
C104546,31,500.0,-1804.95,9.2,1.0,1,Risque
C104547,46,7318.11,25183.86,52.4,7.4,2,Fidele
C104548,22,2459.06,-877.37,18.1,3.1,1,Occasionnel
C104549,60,5914.95,22235.71,50.8,4.2,4,Fidele
C104550,29,16119.28,91787.01,91.5,2.8,4,Premium
C104551,23,4658.32,2206.39,36.5,2.6,1,Occasionnel
C104552,51,25258.05,73322.3,75.7,11.2,4,Premium
C104553,27,2447.87,573.11,24.0,3.1,2,Occasionnel
C104554,64,6094.6,28031.49,63.8,7.3,1,Fidele
C104555,31,3200.19,3301.81,22.8,1.4,1,Occasionnel
C104556,31,3439.25,524.11,52.2,0.6,1,Occasionnel
C104557,32,8472.02,359.72,24.3,2.8,3,Occasionnel
C104558,56,14513.61,61753.64,100.0,6.0,5,Premium
C104559,25,3978.33,5247.04,55.6,2.1,1,Occasionnel
C104560,22,1786.97,-1589.22,7.3,0.5,2,Risque
C104561,37,5425.81,22967.22,59.3,12.4,1,Fidele
C104562,48,7942.3,13087.3,45.2,7.0,2,Fidele
C104563,36,2767.71,2668.81,33.9,1.5,1,Occasionnel
C104564,41,6805.24,15994.46,71.1,3.9,2,Fidele
C104565,44,3333.17,2880.19,27.6,2.7,1,Occasionnel
C104566,27,1742.99,3863.37,2.7,2.3,2,Occasionnel
C104567,44,13258.38,86730.88,100.0,5.2,2,Premium
C104568,25,3755.82,4941.64,61.8,2.6,1,Occasionnel
C104569,25,6776.63,2162.81,29.9,1.0,1,Occasionnel
C104570,32,7870.01,15497.27,63.8,6.0,2,Fidele
C104571,28,1118.43,2449.63,7.9,1.0,1,Risque
C104572,43,7678.88,18508.24,54.1,3.2,2,Fidele
C104573,48,6148.24,34357.71,49.4,4.1,1,Fidele
C104574,31,4504.06,2207.37,0.0,3.0,2,Occasionnel
C104575,43,4082.54,35639.2,59.4,10.0,1,Fidele
C104576,26,5355.1,2215.87,44.8,2.0,3,Occasionnel
C104577,49,19061.33,104549.03,82.8,9.5,4,Premium
C104578,29,3908.4,26692.81,62.9,3.7,2,Fidele
C104579,40,15958.33,100782.88,85.5,14.9,3,Premium
C104580,18,2635.08,5163.02,29.2,3.1,1,Occasionnel
C104581,18,3694.99,2863.73,16.0,3.0,1,Occasionnel
C104582,38,4305.85,2417.8,44.0,2.7,1,Occasionnel
C104583,35,500.0,2722.29,26.1,0.6,1,Risque
C104584,40,2912.04,3781.79,0.0,1.9,1,Occasionnel
C104585,43,4600.01,6662.51,19.3,2.7,1,Occasionnel
C104586,32,4923.14,3148.57,25.5,3.1,1,Occasionnel
C104587,38,4595.62,-279.86,21.3,4.0,1,Risque
C104588,22,4814.27,2461.11,42.8,2.6,2,Occasionnel
C104589,34,3171.65,-725.74,16.9,0.5,1,Risque
C104590,34,13053.3,20950.11,35.9,8.9,1,Fidele
C104591,35,9956.35,9106.78,59.5,8.1,1,Fidele
C104592,26,3773.38,6886.0,63.6,2.2,1,Occasionnel
C104593,30,9680.37,21760.07,62.8,6.4,2,Fidele
C104594,44,5650.79,13679.94,26.8,8.7,2,Fidele
C104595,32,3300.59,853.68,24.6,1.3,1,Risque
C104596,45,7019.02,33044.18,57.4,5.2,4,Fidele
C104597,52,5369.27,7151.15,63.3,10.5,3,Fidele
C104598,30,4375.84,23075.87,62.0,5.9,3,Fidele
C104599,33,5822.45,13006.08,64.6,6.8,3,Fidele
C104600,18,5636.37,5659.6,26.3,2.7,2,Occasionnel
C104601,27,2157.44,-1342.41,20.4,2.3,1,Risque
C104602,23,3004.98,-3845.79,21.1,2.3,1,Risque
C104603,18,3613.57,5369.65,36.9,1.5,1,Occasionnel
C104604,32,3476.77,1998.63,71.2,3.5,1,Occasionnel
C104605,59,9652.37,19923.88,51.1,6.5,2,Fidele
C104606,33,1992.83,-4642.29,17.0,2.1,1,Risque
C104607,38,8681.49,25328.55,42.5,10.1,5,Fidele
C104608,37,20757.34,77297.74,91.9,12.4,4,Premium
C104609,19,3477.19,-610.4,9.7,0.6,2,Risque
C104610,29,2726.88,822.82,36.9,0.8,1,Risque
C104611,40,5059.9,28175.75,33.4,9.6,1,Fidele
C104612,34,6162.31,1800.34,30.1,0.3,2,Occasionnel
C104613,38,6370.37,19514.48,68.1,0.1,2,Fidele
C104614,54,8498.25,26089.73,63.4,8.8,2,Fidele
C104615,54,5858.06,14700.24,69.0,2.8,3,Fidele
C104616,55,15658.75,97514.82,68.1,7.1,4,Premium
C104617,46,2339.55,-668.31,37.0,2.0,1,Occasionnel
C104618,53,7159.17,21964.31,46.3,7.0,1,Fidele
C104619,29,1445.55,4929.83,11.4,1.6,1,Occasionnel
C104620,40,7803.69,28017.66,64.6,7.7,3,Fidele
C104621,18,2456.17,-476.0,34.0,0.0,2,Risque
C104622,19,2698.28,3153.99,59.4,1.4,1,Occasionnel
C104623,28,2546.71,714.94,35.9,0.9,2,Risque
C104624,49,14006.31,97361.36,66.9,12.8,3,Premium
C104625,29,4580.86,-601.78,19.3,2.3,2,Occasionnel
C104626,28,5925.39,5403.7,34.0,0.9,1,Occasionnel
C104627,30,7781.86,22656.8,37.0,6.9,3,Fidele
C104628,63,7508.29,15765.25,44.6,9.5,3,Fidele
C104629,50,5692.61,17767.66,56.5,10.2,3,Fidele
C104630,35,5898.05,28125.25,63.0,5.7,4,Fidele
C104631,57,4732.7,11265.24,75.1,5.6,2,Fidele
C104632,34,3877.33,12445.48,52.1,7.9,3,Fidele
C104633,57,6770.5,24812.71,44.6,3.4,1,Fidele
C104634,26,3009.22,2325.3,33.6,4.2,2,Occasionnel
C104635,50,7865.1,78252.57,92.6,1.0,4,Premium
C104636,58,8632.52,16486.85,44.0,6.6,1,Fidele
C104637,33,6722.26,2571.84,31.3,0.6,1,Occasionnel
C104638,29,4239.44,8375.53,46.7,12.0,4,Fidele
C104639,47,7545.95,30806.55,81.7,3.5,1,Fidele
C104640,49,8569.26,11203.2,64.1,7.0,3,Fidele
C104641,60,8521.06,66138.39,82.7,7.0,4,Premium
C104642,71,3326.53,18404.56,68.4,6.2,3,Fidele
C104643,34,7657.21,67295.32,77.7,6.7,3,Premium
C104644,31,6458.84,15043.83,52.1,14.0,3,Fidele
C104645,19,4258.54,864.75,14.6,1.0,2,Risque
C104646,24,2700.8,1579.06,13.2,1.7,1,Risque
C104647,57,10292.42,17618.53,55.0,6.4,1,Fidele
C104648,40,8103.88,12923.04,63.4,6.6,3,Fidele
C104649,25,3259.09,25714.23,48.9,4.9,2,Fidele
C104650,20,4040.8,-25.94,23.5,1.0,2,Occasionnel
C104651,31,3826.71,3984.4,33.6,1.0,1,Occasionnel
C104652,39,16517.36,96757.07,80.1,10.3,4,Premium
C104653,47,9551.0,79157.06,56.1,9.2,4,Premium
C104654,39,8316.68,20886.59,51.5,8.0,1,Fidele
C104655,22,1264.47,-220.6,15.9,2.8,1,Risque
C104656,21,2903.43,-86.19,30.7,1.7,2,Risque
C104657,39,20022.31,59076.36,78.1,9.4,3,Premium
C104658,35,2725.09,4003.54,56.4,2.2,2,Occasionnel
C104659,40,5504.53,27869.23,46.9,8.8,2,Fidele
C104660,41,6927.03,2904.02,64.2,3.0,2,Occasionnel
C104661,27,3086.85,-555.2,20.0,2.1,2,Risque
C104662,27,8382.61,15126.65,49.6,5.3,3,Fidele
C104663,53,15120.99,46302.74,72.5,9.3,4,Premium
C104664,32,3774.57,2163.52,27.4,2.5,1,Occasionnel
C104665,44,5619.84,37064.17,55.6,11.0,3,Fidele
C104666,38,2002.02,8252.94,23.3,3.5,1,Occasionnel
C104667,51,6893.94,4762.81,45.1,8.8,2,Fidele
C104668,18,2326.35,-887.6,14.6,1.0,1,Risque
C104669,43,5924.91,7318.92,58.4,10.6,1,Fidele
C104670,33,7006.32,34024.68,58.4,7.0,1,Fidele
C104671,38,5865.44,23792.33,52.8,8.7,3,Fidele
C104672,43,14023.25,96636.63,89.2,10.1,4,Premium
C104673,40,6552.92,22731.09,45.1,7.4,1,Fidele
C104674,26,7686.5,593.26,17.9,1.2,2,Occasionnel
C104675,35,11624.58,69064.43,90.0,12.2,3,Premium
C104676,46,17489.03,86607.76,85.8,10.6,6,Premium
C104677,47,11782.01,104794.14,84.0,8.9,4,Premium
C104678,54,11058.49,53821.51,65.0,11.6,4,Premium
C104679,18,2437.48,-2858.04,23.6,2.3,1,Risque
C104680,35,1220.54,1257.98,12.6,1.0,1,Risque
C104681,49,19753.4,79097.25,85.9,13.3,4,Premium
C104682,28,4590.51,1557.13,70.3,2.7,2,Occasionnel
C104683,41,5198.25,4416.51,31.9,1.7,2,Occasionnel
